"BALANCE SAFE LOCK %2,3 GLUKOZ 1,25 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,52.17
"BALANCE SAFE LOCK %2,3 GLUKOZ 1,75 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,52.17
"BALANCE SAFE LOCK %4,25 GLUKOZ 1,25 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,52.17
"BALANCE SAFE LOCK %4,25 GLUKOZ 1,75 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,43.48
"BALANCE SLEEP SAFE %1,5 GLUKOZ 1,25 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 3000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,10.5
"BALANCE SLEEP SAFE %1,5 GLUKOZ 1,25 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,39.05
"BALANCE SLEEP SAFE %1,5 GLUKOZ 1,75 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 3000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,10.5
"BALANCE SLEEP SAFE %1,5 GLUKOZ 1,75 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,39.05
"BALANCE SLEEP SAFE %2,3 GLUKOZ 1,25 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 3000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,10.5
"BALANCE SLEEP SAFE %2,3 GLUKOZ 1,25 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,39.05
"BALANCE SLEEP SAFE %2,3 GLUKOZ 1,75 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 3000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,10.5
"BALANCE SLEEP SAFE %2,3 GLUKOZ 1,75 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,39.05
"BALANCE SLEEP SAFE %4,25 GLUKOZ 1,25 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 3000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,10.5
"BALANCE SLEEP SAFE %4,25 GLUKOZ 1,25 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,39.05
"BALANCE SLEEP SAFE %4,25 GLUKOZ 1,75 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 3000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,10.5
"BALANCE SLEEP SAFE %4,25 GLUKOZ 1,75 MMOL/L KALSIYUM PERITON DIYALIZ SOLUSYONU 5000 ML",FRESENIUS MEDİKAL HİZMETLER A.Ş.,39.05
BALVERSA 3 MG FILM KAPLI TABLET (56 TABLET),JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,15698.06
BALVERSA 3 MG FILM KAPLI TABLET (84 TABLET),JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,23547.09
BALVERSA 4 MG FILM KAPLI TABLET (28 TABLET),JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,10465.37
BALVERSA 4 MG FILM KAPLI TABLET (56 TABLET),JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,20930.76
BALVERSA 5 MG FILM KAPLI TABLET (28 TABLET),JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,13081.72
BAPITEL 50 MG FILM KAPLI TABLET (40 TABLET), TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş ,84.75
BAPITEL 50 MG FILM KAPLI TABLET (80 TABLET), TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş ,169.49
"BARACLUDE 0,5 MG 30 FILM TABLET",BRISTOL-MYERS SQUIBB İLAÇLARI INC. İSTANBUL ŞUBESİ,134.86
BARACLUDE 1 MG 30 FILM TABLET,BRISTOL-MYERS SQUIBB İLAÇLARI INC. İSTANBUL ŞUBESİ,134.86
BARCA SR 600 MG 10 FILM TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.4
BASAGLAR KWIKPEN 100 U/ML SC KULLANIM ICIN ENJ. COZELTI ICEREN HAZIR KALEM (6 KALEM),LİLLY İLAÇ TİCARET LİMİTED ŞİRKETİ,37.81
BAUDA 14 MG FILM KAPLI TABLET (28 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,443.32
BAVENCIO 200 MG/10ML IV INFUZYONLUK COZELTI HAZIRLAMAK ICIN KONSANTRE,MERCK İLAÇ ECZA VE KİMYA TİC. A.Ş.,651.34
BEFIXO IM ENJEKSIYONLUK COZELTI (5 AMPUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.21
"BEKLOMIL 100 MCG AEROSOL INHALASYONU, COZELTI (200 DOZ)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,6.93
"BEKLOMIL 100 MCG BURUN SPREYI, SUSPANSIYON",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,14.85
"BEKLOMIL 100 MCG BURUN SPREYI, SUSPANSIYON (120 DOZ)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.08
BEKUNIS 3 MG/5 MG KAPLI TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,3.35
BELOC 5 MG/5 ML IV ENJEKSIYONLUK COZELTI,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,0.46
BELOC DURULES 200 MG 20 YAVAS SALIMLI FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,3.35
BELOC ZOK 100 MG KONTROLLU SALIMLI 20 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,21.48
BELOC ZOK 25 MG 20 KONT.SAL.FILM TABLETI,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,6.64
BELOC ZOK 50 MG KONTROLLU SALIMLI 20 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,4.31
BEMIKS 30 FILM TABLET,OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,1.22
BEMIKS C FILM KAPLI TABLET (28 TABLET),OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,8.81
BEMIKS KOMPOZE ENJEKSIYONLUK COZELTI (5 AMPUL),OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,3.93
BENEFIX 1000 IU IV ENJEKSIYONLUK COZELTI ICIN TOZ VE COZUCU,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,689.46
BENEXOL B12 250MG/250MG/1MG FILM KAPLI TABLET  (50 TB),BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,37.91
BENEXOL B12 250MG/250MG/1MG FILM KAPLI TABLET (30 TB),BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,22.75
BENICAL COLD 20 FILM TABLET,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,1.73
BENITIDE 4 MG FILM KAPLI TABLET (30 ADET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,11.74
BENITIDE 8 MG FILM KAPLI TABLET (30 ADET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,23.48
BENVIDA 10 MG/ML IV INFUZYON COZELTISI 20 ML,UCB PHARMA A.Ş.,24.74
BENVIDA 100 MG 56 FILM KAPLI TABLET (56 TABLET),UCB PHARMA A.Ş.,29.43
BENVIDA 150 MG 56 FILM KAPLI TABLET (56 TABLET),UCB PHARMA A.Ş.,45.51
BENVIDA 200 MG 56 FILM KAPLI TABLET (56 TABLET),UCB PHARMA A.Ş.,57.0
BENVIDA 50 MG 14 FILM KAPLI TABLET (14 TABLET),UCB PHARMA A.Ş.,4.54
BEPANTHEN 20 PASTIL,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,7.53
BEPANTHEN PLUS KREM 30 G,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,9.04
BEPANTHENE 500 MG 5 AMPUL,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,12.78
"BEROL % 8,71 JEL SPREY (1 SISE)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.85
BESPONSA 1 MG INFUZYONLUK COZELTI HAZIRLAMADA KULLANILACAK KONSANTRE ICIN TOZ,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,17508.93
"BETAFERON 0,3 MG 15 FLAKON",BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,462.0
BETMIGA 50 MG UZATILMIS SALIMLI 30 FILM TABLET,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ A.Ş,22.65
"BETNOVATE % 0,1 30 GR KREM",GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,2.94
"BETNOVATE % 0,1 30 GR MERHEM",GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,3.21
BETNOVATE 20 ML LOSYON,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,1.67
BETNOVATE SAC LOSYONU 30 ML,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,3.46
BETNOVATE-C 30 GR KREM,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,2.95
BETNOVATE-C 30 GR MERHEM,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,3.02
BEVAX 100 MG/4 ML IV INFUZYONLUK COZELTI HAZIRLAMAK ICIN KONSANTRE (1 FLAKON),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,189.36
BEVAX 400 MG/16 ML IV INFUZYONLUK COZELTI HAZIRLAMAK ICIN KONSANTRE (1 FLAKON),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,707.89
BEXSERO 0.5 ML IM ENJEKSIYONLUK SUSPANSIYON ICEREN KULLANIMA HAZIR ENJEKTOR,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,89.33
BIKTARVY 50 MG/200 MG/25 MG FILM KAPLI TABLET (30 TABLET),GİLEAD SCİENCES İLAÇ TİCARET LTD. ŞTİ,551.48
BILAXTEN 20 MG 20 TABLET,MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,3.73
"BIMAGAN 0,3 MG/ML GOZ DAMLASI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,23.51
"BIMASOPT %0,03 + %0,5 GOZ DAMLASI, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,14.11
BIMIERE 100 MG FILM KAPLI TABLET (2 TABLET),LİLLY İLAÇ TİCARET LİMİTED ŞİRKETİ,16.0
BIMIERE 50 MG FILM KAPLI TABLET (2 TABLET),LİLLY İLAÇ TİCARET LİMİTED ŞİRKETİ,16.0
BIMZELX 160 MG/ML SC ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR KALEM (2 ADET),UCB PHARMA A.Ş.,1533.33
BINITOL 100 MG FILM KAPLI TABLET (30 TABLET),DR. SERTUS İLAÇ SAN. VE TİC. LTD. ŞTİ.,1102.85
BINITOL 150 MG FILM KAPLI TABLET (30 TABLET),DR. SERTUS İLAÇ SAN. VE TİC. LTD. ŞTİ.,1254.64
BINITOL 25 MG FILM KAPLI TABLET (30 TABLET),DR. SERTUS İLAÇ SAN. VE TİC. LTD. ŞTİ.,338.62
BIOMENT BID 200/28 ORAL 70 ML SUSPANSIYON,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,2.84
BIOMENT BID FORTE 400/57 70 ML ORAL SUSPANSIYON,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,3.44
BI-PROFENID 100 MG UZATILMIS SALIMLI CENTIKLI 20 TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2.95
BI-PROFENID 150 MG 10 TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2.68
BITIRON 50 MCG/12.5 MCG TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,3.46
"BIVOXA %0,5 OFTALMIK COZELTI 5 ML",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.37
"BLINCYTO 38,5 MCG INFUZYONLUK COZELTI ICIN KONSANTRE TOZ VE COZELTI ( 1 FLAKON; 1 IV STABILIZATOR COZELTI FLAKONU)",AMGEN İLAÇ TİCARET LİMİTED ŞİRKETİ,2125.0
BONYL 70 MG/2800 IU 4 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.98
BONYL PLUS 70 MG/5600 IU 4 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.98
"BOOSTRIX 0,5 ML IM ENJEKSIYON ICIN SUSPANSIYON ICEREN KULLANIMA HAZIR ENJEKTOR",GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,18.1
"BOOSTRIX POLIO 0,5 ML IM ENJEKSIYON ICIN SUSPANSIYON ICEREN KULLANIMA HAZIR ENJEKTOR",GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,25.28
BOSULIF 100 MG FT (28 TABLET),PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,386.33
BOSULIF 500 MG FT (28 TABLET),PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,1931.67
BOTOX LIYOFILIZE TOZ ICEREN 100 IU 1 FLAKON,ABBVİE TIBBİ İLAÇLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,130.47
BRAVEX 200 MG YUMUSAK KAPSUL (20 KAPSUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.06
BRAVEX 400 MG YUMUSAK KAPSUL (30 KAPSUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,9.3
BREQUAL 50/100 MCG INHALASYON ICIN TOZ ICEREN KAPSUL (60 KAPSUL),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,20.83
BREQUAL 50/250 MCG INHALASYON ICIN TOZ ICEREN KAPSUL (60 KAPSUL),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,22.43
BREQUAL 50/500 MCG INHALASYON ICIN TOZ ICEREN KAPSUL (60 KAPSUL),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,36.89
"BRICANYL 2,5 MG 50 TABLET",ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,4.14
"BRICANYL DUO 1,5 MG/5 ML + 66,5 MG/5 ML SURUP (100 ML)",ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,4.79
BRIDION 200 MG/2 ML IV ENJEKSIYONLUK COZELTI ICEREN 10 FLAKON,MERCK SHARP DOHME İLAÇLARI LTD. ŞTİ.,695.06
BRILINTA 60 MG 56 FILM KAPLI TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,43.74
BRILINTA 90 MG 56 FILM KAPLI TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,50.58
BRIMICA GENUAIR 340 MCG/12MCG INHALASYON TOZU (60 DOZ),MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,36.38
"BRIOP %0,15 GOZ DAMLASI, COZELTI (5 ML)",WORLD MEDICINE OPHTHALMICS İLAÇLARI LTD. ŞTİ.,160.81
BRITIL % 1 5 ML GOZ DAMLASI,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.39
"BRITIL-T 10 MG/ML+5 MG/ML GOZ DAMLASI,SUSPANSIYON (5 ML'LIK 1 SISE)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,7.96
"BROKSIN 6,66 MG/5 ML + 100 MG/5 ML 150 ML SURUP",TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,9.1
"BRONCHO-MUNAL 3,5 MG COCUKLAR ICIN KAPSUL (30 KAPSUL)",ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,19.58
BRONCHO-MUNAL 7 MG YETISKINLER ICIN KAPSUL (30 KAPSUL),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,27.66
BRONOLAC 15 MG/5 ML PEDIATRIK ŞURUP (100ML),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,6.04
"BUDECORT STERI-NEB 0,25 MG/ML NEBULIZASYON ICIN INHALASYON SUSPANSIYONU ICEREN TEK DOZLUK 20 AMPUL",TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,7.0
"BUDECORT STERI-NEB 0,5 MG/ML NEBULIZASYON ICIN INHALASYON SUSPANSIYONU ICEREN TEK DOZLUK 20 AMPUL",TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,10.75
BUDOLER 200 MCG INHALASYON ICIN KAPSUL (60 KAPSUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,14.11
BUDOLER 400 MCG INHALASYON ICIN KAPSUL (60 KAPSUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,22.92
"BULSEF 0,5 G I.M. ENJEKSIYONLUK COZELTI ICIN TOZ ICEREN FLAKON (3 FLAKON+ 3 AMPUL)",WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,10.38
"BULSEF 0,5 GR IM ENJ. COZ. HAZ. ICIN TOZ ICEREN FLAKON",WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,4.13
BULSEF 1 G I.M. ENJEKSIYONLUK COZELTI ICIN TOZ ICEREN FLAKON (3 FLAKON + 3 AMPUL),WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,10.38
BULSEF 1 GR IM ENJ. COZ. HAZ. ICIN TOZ ICEREN FLAKON,WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,4.21
BULSEF 1G I.M./I.V. ENJEKSIYONLUK COZELTI ICIN TOZ ICEREN FLAKON (1 FLAKON + 1 AMPUL),WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,4.02
BUSCOPAN 10 MG 20 DRAJE,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2.48
BUSCOPAN 10 MG KAPLI TABLET (20 TABLET),OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,2.48
BUSCOPAN 20 MG 6 AMPUL,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,1.9
BUSCOPAN 20 MG/ML ENJEKSIYONLUK COZELTI (6 AMPUL),OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,1.9
BUSCOPAN PLUS 10 MG / 500 MG FILM KAPLI TABLET (20 TABLET),OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,7.54
BUSILVEX IV INF. ICIN KON. COZELTI,ABDİ İBRAHİM OTSUKA İLAÇ SAN. VE TİC. A.Ş,336.94
BUTAFLY %1 KREM 15 G,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.2
BUTAFLY %1 KREM 30 G,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,5.33
"BYETTA 10 µG/40 µL SC KULLANIMA HAZIR DOLU ENJ. KALEMI ICINDE COZELTI 2,4 ML",ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,67.5
"BYETTA 5 µG/20 µL SC KULLANIMA HAZIR DOLU ENJ. KALEMI ICINDE COZELTI 1,2 ML",ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,67.5
CABASER 1 MG 20 TABLET,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8.82
CABASER 2 MG 20 TABLET,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,17.64
CABLIVI 10 MG/1 ML ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ (7 ADET),SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,32038.5
CADUET 10MG/10MG 30 FILM TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,6.96
CADUET 10MG/20MG 30 FILM TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,13.92
CADUET 5MG/10MG 30 FILM TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,6.96
CADUET 5MG/20MG 30 FILM TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,555.57
CALDEOS-D3 1000 MG/880 IU 30 EFERVESAN TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.54
CALGEL 20 GR JEL,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,5.21
CALPOL 120 MG 150 ML SUSPANSIYON,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,7.87
CALPOL 6 PLUS 250 MG/5 ML 150 ML SURUP,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,6.51
CALQUENCE 100 MG SERT KAPSUL (56 KAPSUL),ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,4221.46
CAMPRAL 333 MG 84 ENTERIK KAPLI TABLET,MERCK İLAÇ ECZA VE KİMYA TİC. A.Ş.,18.37
CANESTEN 20 GR KREM,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,3.47
CANHERA 150 MG TEK DOZLU LIYOFILIZE TOZ ICEREN FLAKON,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,312.59
CAPD 17 STAY SAFE PERITON DIALIZ 2000 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,14.82
CAPD 17 STAY SAFE PERITON DIALIZ 2500 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.54
CAPD 18 STAY SAFE PERITON DIALIZ 2000 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,14.82
CAPD 18 STAY SAFE PERITON DIALIZ 2500 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.54
CAPD 19 STAY SAFE PERITON DIALIZ 2000 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,14.82
CAPD 19 STAY SAFE PERITON DIALIZ 2500 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.54
CAPD 2 STAY SAFE PERITON DIALIZ 1500 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,18.0
CAPD 2 STAY SAFE PERITON DIALIZ 2000 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,14.82
CAPD 2 STAY SAFE PERITON DIALIZ 2500 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.54
CAPD 3 STAY SAFE PERITON DIALIZ 2000 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,14.82
CAPD 3 STAY SAFE PERITON DIALIZ 2500 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.54
CAPD 4 STAY SAFE PERITON DIALIZ 1500 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,18.0
CAPD 4 STAY SAFE PERITON DIALIZ 2000 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,14.82
CAPD 4 STAY SAFE PERITON DIALIZ 2500 ML,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.54
CARDOVOL 100 MG TABLET (20 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,2.78
CARDOVOL 5 MG/5 ML IV ENJ. COZELTI ICEREN 10 AMPUL,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.46
CARDOVOL 50 MG TABLET (20 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.47
CARDURA 2 MG 20 TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,4.27
CARDURA 4 MG 20 TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,5.13
CARDURA 4 MG 90 TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,23.08
CARDURA XL 4 MG 30 KONTROLLU SALIM TABLETI,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,10.56
CARDURA XL 8 MG 30 KONTROLLU SALIM TABLETI,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,27.93
CARMETADIN MR 35 MG 60 FILM KAPLI MODIFIYE SALIM TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.29
CASODEX 150 MG 28 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,70.14
CASODEX 50 MG 28 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,28.82
CATAFLAM 50 MG 20 DRAJE,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,3.16
CEFAMED 1 GR IM/IV ENJ. COZ. HAZ. ICIN TOZ ICEREN FLAKON,WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,4.02
CELEBREX 200 MG 30 KAPSUL,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,5.22
CELESTONE CHRONODOSE 3 MG + 3 MG /1 ML ENJEKSIYONLUK SUSPANSIYON,ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,1.53
CELGYN 100 MG KAPSUL (20 KAPSUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.62
CELGYN 200 MG 30 KAPSUL,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.22
CELSENTRI 150 MG FILM KAPLI TABLET (60 TABLET),GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,412.21
CELSENTRI 300 MG FILM KAPLI TABLET (60 TABLET),GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,412.21
CERAZETTE 75 MCG FILM KAPLI TABLET (28 TABLET),ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,9.99
CEREZYME 400 U 1 FLAKON,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2378.29
"CERTICAN 0,25 MG 60 TABLET",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,58.81
CERTICAN 0.25 MG 60 SUDA COZUNUR TABLET,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,58.81
CERTICAN 0.75 MG 60 TABLET,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,176.41
